,name_dataset,name_model,step_ahead,window,time,real,forecast
0,ECONOMICS_2,LSTM,0,0,38.019,3846.30249,3120.972900390625
1,ECONOMICS_2,LSTM,1,0,38.019,3853.09747325,1502.0111083984375
2,ECONOMICS_2,LSTM,2,0,38.019,3861.852478,1454.939697265625
3,ECONOMICS_2,LSTM,3,0,38.019,3864.12750225,1427.7335205078125
4,ECONOMICS_2,LSTM,4,0,38.019,3872.04748525,2609.7265625
5,ECONOMICS_2,LSTM,5,0,38.019,3862.94494625,1429.5782470703125
6,ECONOMICS_2,LSTM,6,0,38.019,3859.07751475,8648.6474609375
7,ECONOMICS_2,LSTM,7,0,38.019,3884.1499635,1341.253662109375
8,ECONOMICS_2,LSTM,8,0,38.019,3921.2525025,1483.997802734375
9,ECONOMICS_2,LSTM,9,0,38.019,3928.46246325,1424.3206787109375
10,ECONOMICS_2,LSTM,10,0,38.019,3924.27752675,1469.3175048828125
11,ECONOMICS_2,LSTM,11,0,38.019,3904.33251975,1368.3642578125
12,ECONOMICS_2,LSTM,12,0,38.019,3870.34997575,1344.927001953125
13,ECONOMICS_2,LSTM,13,0,38.019,3861.59997525,1310.6527099609375
14,ECONOMICS_2,LSTM,14,0,38.019,3867.2374875,1314.14404296875
15,ECONOMICS_2,LSTM,15,0,38.019,3867.8324585,127275.6953125
16,ECONOMICS_2,LSTM,16,0,38.019,3868.659973,229323.0
17,ECONOMICS_2,LSTM,17,0,38.019,3865.9699705,8302.5146484375
18,ECONOMICS_2,LSTM,18,0,38.019,3841.585022,812.5699462890625
19,ECONOMICS_2,LSTM,19,0,38.019,3838.9850465,2108.88818359375
20,ECONOMICS_2,LSTM,20,0,38.019,3847.73748775,1481.778564453125
21,ECONOMICS_2,LSTM,21,0,38.019,3858.335083,1337.3150634765625
22,ECONOMICS_2,LSTM,22,0,38.019,3904.335022,1266.56884765625
23,ECONOMICS_2,LSTM,23,0,38.019,3933.932556,1239.2275390625
24,ECONOMICS_2,LSTM,24,0,38.019,3935.53247075,1237.1959228515625
25,ECONOMICS_2,LSTM,25,0,38.019,3939.2424925,1247.322021484375
26,ECONOMICS_2,LSTM,26,0,38.019,3936.30499275,1253.718017578125
27,ECONOMICS_2,LSTM,27,0,38.019,3935.2074585,1248.8577880859375
28,ECONOMICS_2,LSTM,28,0,38.019,3946.3099975,1237.290283203125
29,ECONOMICS_2,LSTM,29,0,38.019,3956.89996325,1248.613037109375
30,ECONOMICS_2,LSTM,0,1,37.38066666666667,5167.425049,1512.8011474609375
31,ECONOMICS_2,LSTM,1,1,37.38066666666667,5191.46508775,1516.4403076171875
32,ECONOMICS_2,LSTM,2,1,37.38066666666667,5164.362548749999,1518.3968505859375
33,ECONOMICS_2,LSTM,3,1,37.38066666666667,5075.5650635,1517.4713134765625
34,ECONOMICS_2,LSTM,4,1,37.38066666666667,5046.320068499998,1516.60205078125
35,ECONOMICS_2,LSTM,5,1,37.38066666666667,5059.942504999999,1516.737548828125
36,ECONOMICS_2,LSTM,6,1,37.38066666666667,5054.97985825,1517.00390625
37,ECONOMICS_2,LSTM,7,1,37.38066666666667,5059.937622250001,1515.4287109375
38,ECONOMICS_2,LSTM,8,1,37.38066666666667,5075.83996575,1493.0032958984375
39,ECONOMICS_2,LSTM,9,1,37.38066666666667,5095.264892499999,1511.2294921875
40,ECONOMICS_2,LSTM,10,1,37.38066666666667,5153.7875975000015,1515.8914794921875
41,ECONOMICS_2,LSTM,11,1,37.38066666666667,5199.592407000001,1512.2841796875
42,ECONOMICS_2,LSTM,12,1,37.38066666666667,5202.375122250001,1511.758056640625
43,ECONOMICS_2,LSTM,13,1,37.38066666666667,5222.70239275,1516.10400390625
44,ECONOMICS_2,LSTM,14,1,37.38066666666667,5230.022461,1514.452392578125
45,ECONOMICS_2,LSTM,15,1,37.38066666666667,5242.119995,1514.361083984375
46,ECONOMICS_2,LSTM,16,1,37.38066666666667,5288.45996075,1516.4808349609375
47,ECONOMICS_2,LSTM,17,1,37.38066666666667,5343.375,1510.4913330078125
48,ECONOMICS_2,LSTM,18,1,37.38066666666667,5383.20251475,500.4018249511719
49,ECONOMICS_2,LSTM,19,1,37.38066666666667,5393.847534250001,1509.553955078125
50,ECONOMICS_2,LSTM,20,1,37.38066666666667,5386.1849365,1509.7818603515625
51,ECONOMICS_2,LSTM,21,1,37.38066666666667,5384.294922,1509.849853515625
52,ECONOMICS_2,LSTM,22,1,37.38066666666667,5431.1624755,1509.8089599609375
53,ECONOMICS_2,LSTM,23,1,37.38066666666667,5473.707641500001,1509.8092041015625
54,ECONOMICS_2,LSTM,24,1,37.38066666666667,5510.54504375,1509.8035888671875
55,ECONOMICS_2,LSTM,25,1,37.38066666666667,5544.882568250001,1509.8182373046875
56,ECONOMICS_2,LSTM,26,1,37.38066666666667,5574.77734375,1509.8167724609375
57,ECONOMICS_2,LSTM,27,1,37.38066666666667,5596.33996575,1509.7999267578125
58,ECONOMICS_2,LSTM,28,1,37.38066666666667,5585.7924805,1509.8519287109375
59,ECONOMICS_2,LSTM,29,1,37.38066666666667,5568.080078250001,1509.80419921875
60,ECONOMICS_2,LSTM,0,2,26.21516666666667,6571.035034250001,1468.02197265625
61,ECONOMICS_2,LSTM,1,2,26.21516666666667,6578.634887499999,1448.7900390625
62,ECONOMICS_2,LSTM,2,2,26.21516666666667,6593.914916750001,1522.0589599609375
63,ECONOMICS_2,LSTM,3,2,26.21516666666667,6648.389892499999,1483.9573974609375
64,ECONOMICS_2,LSTM,4,2,26.21516666666667,6704.755127,1493.3392333984375
