,name_dataset,name_model,step_ahead,window,time,real,forecast
0,ECONOMICS_1,XGBOOST,0,0,0.39816666666666667,10.54,12.024087905883789
1,ECONOMICS_1,XGBOOST,1,0,0.39816666666666667,10.7125,12.156858444213867
2,ECONOMICS_1,XGBOOST,2,0,0.39816666666666667,10.76,12.295143127441406
3,ECONOMICS_1,XGBOOST,3,0,0.39816666666666667,10.805,12.291872024536133
4,ECONOMICS_1,XGBOOST,4,0,0.39816666666666667,10.96,12.196673393249512
5,ECONOMICS_1,XGBOOST,5,0,0.39816666666666667,10.9175,12.262008666992188
6,ECONOMICS_1,XGBOOST,6,0,0.39816666666666667,10.88,12.028672218322754
7,ECONOMICS_1,XGBOOST,7,0,0.39816666666666667,10.855,12.267441749572754
8,ECONOMICS_1,XGBOOST,8,0,0.39816666666666667,10.85,12.494691848754883
9,ECONOMICS_1,XGBOOST,9,0,0.39816666666666667,10.957499999999998,12.14769458770752
10,ECONOMICS_1,XGBOOST,10,0,0.39816666666666667,11.0025,12.124074935913086
11,ECONOMICS_1,XGBOOST,11,0,0.39816666666666667,10.9425,12.388099670410156
12,ECONOMICS_1,XGBOOST,12,0,0.39816666666666667,11.0775,13.799015045166016
13,ECONOMICS_1,XGBOOST,13,0,0.39816666666666667,11.48,13.88381290435791
14,ECONOMICS_1,XGBOOST,14,0,0.39816666666666667,11.715,13.760169982910156
15,ECONOMICS_1,XGBOOST,15,0,0.39816666666666667,11.722499999999998,13.690128326416016
16,ECONOMICS_1,XGBOOST,16,0,0.39816666666666667,11.7225,13.511310577392578
17,ECONOMICS_1,XGBOOST,17,0,0.39816666666666667,11.725,13.554364204406738
18,ECONOMICS_1,XGBOOST,18,0,0.39816666666666667,11.73,13.740260124206543
19,ECONOMICS_1,XGBOOST,19,0,0.39816666666666667,12.0725,13.64320182800293
20,ECONOMICS_1,XGBOOST,20,0,0.39816666666666667,12.3275,13.568351745605469
21,ECONOMICS_1,XGBOOST,21,0,0.39816666666666667,12.3725,13.517579078674316
22,ECONOMICS_1,XGBOOST,22,0,0.39816666666666667,12.45,13.423150062561035
23,ECONOMICS_1,XGBOOST,23,0,0.39816666666666667,12.3175,13.309523582458496
24,ECONOMICS_1,XGBOOST,24,0,0.39816666666666667,12.1725,13.510061264038086
25,ECONOMICS_1,XGBOOST,25,0,0.39816666666666667,12.265,13.576227188110352
26,ECONOMICS_1,XGBOOST,26,0,0.39816666666666667,12.3875,13.523933410644531
27,ECONOMICS_1,XGBOOST,27,0,0.39816666666666667,12.5225,13.694079399108887
28,ECONOMICS_1,XGBOOST,28,0,0.39816666666666667,12.57,13.591517448425293
29,ECONOMICS_1,XGBOOST,29,0,0.39816666666666667,12.5425,13.461050033569336
30,ECONOMICS_1,XGBOOST,0,1,0.3843333333333333,19.54500025,26.313180923461914
