,name_dataset,name_model,step_ahead,window,time,real,forecast
0,ECONOMICS_1,NBEATS,0,0,4.757833333333334,12.3275,11.90253233637569
1,ECONOMICS_1,NBEATS,1,0,4.757833333333334,12.3725,11.80006475424305
2,ECONOMICS_1,NBEATS,2,0,4.757833333333334,12.45,11.37248288025526
3,ECONOMICS_1,NBEATS,3,0,4.757833333333334,12.3175,11.052731110774786
4,ECONOMICS_1,NBEATS,4,0,4.757833333333334,12.1725,11.049570405994682
5,ECONOMICS_1,NBEATS,5,0,4.757833333333334,12.265,10.70489750768615
6,ECONOMICS_1,NBEATS,6,0,4.757833333333334,12.3875,10.184429979185834
7,ECONOMICS_1,NBEATS,7,0,4.757833333333334,12.5225,9.749893131861189
8,ECONOMICS_1,NBEATS,8,0,4.757833333333334,12.57,9.007805408799948
9,ECONOMICS_1,NBEATS,9,0,4.757833333333334,12.5425,8.196783940418849
10,ECONOMICS_1,NBEATS,10,0,4.757833333333334,12.585,7.225256631124705
11,ECONOMICS_1,NBEATS,11,0,4.757833333333334,13.052499999999998,6.740857477045351
12,ECONOMICS_1,NBEATS,12,0,4.757833333333334,13.34,6.665413975270881
13,ECONOMICS_1,NBEATS,13,0,4.757833333333334,13.3175,6.658871453689755
14,ECONOMICS_1,NBEATS,14,0,4.757833333333334,13.3325,6.345971566786769
15,ECONOMICS_1,NBEATS,15,0,4.757833333333334,13.455,6.0685359995408445
16,ECONOMICS_1,NBEATS,16,0,4.757833333333334,13.34,6.12479820695019
17,ECONOMICS_1,NBEATS,17,0,4.757833333333334,13.41,5.7545587198345975
18,ECONOMICS_1,NBEATS,18,0,4.757833333333334,13.490000000000002,5.473165578914811
19,ECONOMICS_1,NBEATS,19,0,4.757833333333334,13.59,5.354479287617751
20,ECONOMICS_1,NBEATS,20,0,4.757833333333334,13.6675,5.223123404147371
21,ECONOMICS_1,NBEATS,21,0,4.757833333333334,13.55,5.093326012147555
22,ECONOMICS_1,NBEATS,22,0,4.757833333333334,13.5425,5.029429836496092
23,ECONOMICS_1,NBEATS,23,0,4.757833333333334,13.3975,5.019503627697147
24,ECONOMICS_1,NBEATS,24,0,4.757833333333334,13.1975,4.975736517394843
25,ECONOMICS_1,NBEATS,25,0,4.757833333333334,13.265,4.853328981837751
26,ECONOMICS_1,NBEATS,26,0,4.757833333333334,13.425,4.728598163532856
27,ECONOMICS_1,NBEATS,27,0,4.757833333333334,13.5425,4.582721013719942
28,ECONOMICS_1,NBEATS,28,0,4.757833333333334,13.51,4.40772352002583
29,ECONOMICS_1,NBEATS,29,0,4.757833333333334,13.445,4.2208496493348795
30,ECONOMICS_1,NBEATS,0,1,5.133833333333333,28.205,28.219554081631564
31,ECONOMICS_1,NBEATS,1,1,5.133833333333333,29.48250025,29.359361377391075
32,ECONOMICS_1,NBEATS,2,1,5.133833333333333,29.67249975,31.522921490177747
33,ECONOMICS_1,NBEATS,3,1,5.133833333333333,30.24249975,32.493757821886454
34,ECONOMICS_1,NBEATS,4,1,5.133833333333333,29.685,32.25535129300901
35,ECONOMICS_1,NBEATS,5,1,5.133833333333333,29.82249975,32.90059935464653
36,ECONOMICS_1,NBEATS,6,1,5.133833333333333,30.0599995,33.64727751399357
37,ECONOMICS_1,NBEATS,7,1,5.133833333333333,30.8300005,35.36287319135561
38,ECONOMICS_1,NBEATS,8,1,5.133833333333333,31.11000025,37.4111243865436
39,ECONOMICS_1,NBEATS,9,1,5.133833333333333,32.42500025,38.52545289223161
40,ECONOMICS_1,NBEATS,10,1,5.133833333333333,33.92500025,39.43407221574799
41,ECONOMICS_1,NBEATS,11,1,5.133833333333333,34.17750075,39.448476677766074
42,ECONOMICS_1,NBEATS,12,1,5.133833333333333,34.26249975,38.84595455009201
43,ECONOMICS_1,NBEATS,13,1,5.133833333333333,35.38500050000001,39.9955403446963
44,ECONOMICS_1,NBEATS,14,1,5.133833333333333,38.320002,41.70849442042669
45,ECONOMICS_1,NBEATS,15,1,5.133833333333333,42.64749975,43.40143413299798
46,ECONOMICS_1,NBEATS,16,1,5.133833333333333,40.45499975,44.14589646629305
47,ECONOMICS_1,NBEATS,17,1,5.133833333333333,42.925,44.46188067819082
48,ECONOMICS_1,NBEATS,18,1,5.133833333333333,45.3575,44.81663786177615
49,ECONOMICS_1,NBEATS,19,1,5.133833333333333,46.5675,44.67003060781148
50,ECONOMICS_1,NBEATS,20,1,5.133833333333333,47.102501,45.22179109149865
51,ECONOMICS_1,NBEATS,21,1,5.133833333333333,44.43500175,46.18608902751732
52,ECONOMICS_1,NBEATS,22,1,5.133833333333333,45.5649995,47.399518110091535
53,ECONOMICS_1,NBEATS,23,1,5.133833333333333,47.03249925,48.03996272536681
54,ECONOMICS_1,NBEATS,24,1,5.133833333333333,46.99250050000001,48.231567923122945
55,ECONOMICS_1,NBEATS,25,1,5.133833333333333,46.8950005,48.329763846521274
56,ECONOMICS_1,NBEATS,26,1,5.133833333333333,47.23500075000001,47.830840425999426
57,ECONOMICS_1,NBEATS,27,1,5.133833333333333,49.75,47.86327779387867
58,ECONOMICS_1,NBEATS,28,1,5.133833333333333,55.68499925,48.685554760185276
59,ECONOMICS_1,NBEATS,29,1,5.133833333333333,61.8324995,49.233941139703816
60,ECONOMICS_1,NBEATS,0,2,4.565333333333333,122.42749975,133.94380972015855
61,ECONOMICS_1,NBEATS,1,2,4.565333333333333,122.07749925,135.26456088797713
62,ECONOMICS_1,NBEATS,2,2,4.565333333333333,122.272499,135.68600703892335
