,name_dataset,name_model,step_ahead,window,time,real,forecast
0,ECONOMICS_1,PYCARET,0,0,1.4656666666666667,12.3275,11.7293
1,ECONOMICS_1,PYCARET,1,0,1.4656666666666667,12.3725,11.7293
2,ECONOMICS_1,PYCARET,2,0,1.4656666666666667,12.45,11.7293
3,ECONOMICS_1,PYCARET,3,0,1.4656666666666667,12.3175,11.7293
4,ECONOMICS_1,PYCARET,4,0,1.4656666666666667,12.1725,11.7293
5,ECONOMICS_1,PYCARET,5,0,1.4656666666666667,12.265,11.7293
6,ECONOMICS_1,PYCARET,6,0,1.4656666666666667,12.3875,11.7293
7,ECONOMICS_1,PYCARET,7,0,1.4656666666666667,12.5225,11.7293
8,ECONOMICS_1,PYCARET,8,0,1.4656666666666667,12.57,11.7293
9,ECONOMICS_1,PYCARET,9,0,1.4656666666666667,12.5425,11.7293
10,ECONOMICS_1,PYCARET,10,0,1.4656666666666667,12.585,11.7293
11,ECONOMICS_1,PYCARET,11,0,1.4656666666666667,13.052499999999998,11.7293
12,ECONOMICS_1,PYCARET,12,0,1.4656666666666667,13.34,11.7293
13,ECONOMICS_1,PYCARET,13,0,1.4656666666666667,13.3175,11.7293
14,ECONOMICS_1,PYCARET,14,0,1.4656666666666667,13.3325,11.7293
15,ECONOMICS_1,PYCARET,15,0,1.4656666666666667,13.455,11.7293
16,ECONOMICS_1,PYCARET,16,0,1.4656666666666667,13.34,11.7293
17,ECONOMICS_1,PYCARET,17,0,1.4656666666666667,13.41,11.7293
18,ECONOMICS_1,PYCARET,18,0,1.4656666666666667,13.490000000000002,11.7293
19,ECONOMICS_1,PYCARET,19,0,1.4656666666666667,13.59,11.7293
20,ECONOMICS_1,PYCARET,20,0,1.4656666666666667,13.6675,11.7293
21,ECONOMICS_1,PYCARET,21,0,1.4656666666666667,13.55,11.7293
22,ECONOMICS_1,PYCARET,22,0,1.4656666666666667,13.5425,11.7293
23,ECONOMICS_1,PYCARET,23,0,1.4656666666666667,13.3975,11.7293
24,ECONOMICS_1,PYCARET,24,0,1.4656666666666667,13.1975,11.7293
25,ECONOMICS_1,PYCARET,25,0,1.4656666666666667,13.265,11.7293
26,ECONOMICS_1,PYCARET,26,0,1.4656666666666667,13.425,11.7293
27,ECONOMICS_1,PYCARET,27,0,1.4656666666666667,13.5425,11.7293
28,ECONOMICS_1,PYCARET,28,0,1.4656666666666667,13.51,11.7293
29,ECONOMICS_1,PYCARET,29,0,1.4656666666666667,13.445,11.7293
30,ECONOMICS_1,PYCARET,0,1,1.221,28.205,26.6718
31,ECONOMICS_1,PYCARET,1,1,1.221,29.48250025,26.6718
32,ECONOMICS_1,PYCARET,2,1,1.221,29.67249975,26.6718
33,ECONOMICS_1,PYCARET,3,1,1.221,30.24249975,26.6718
34,ECONOMICS_1,PYCARET,4,1,1.221,29.685,26.6718
35,ECONOMICS_1,PYCARET,5,1,1.221,29.82249975,26.6718
36,ECONOMICS_1,PYCARET,6,1,1.221,30.0599995,26.6718
37,ECONOMICS_1,PYCARET,7,1,1.221,30.8300005,26.6718
38,ECONOMICS_1,PYCARET,8,1,1.221,31.11000025,26.6718
39,ECONOMICS_1,PYCARET,9,1,1.221,32.42500025,26.6718
