Date,open,high,low,close,AVG
2004-08-24,1.8079,1.8087,1.7884,1.8085,1.8033750000000002
2004-08-25,1.7908,1.8009,1.7896,1.7908,1.793025
2004-08-26,1.7953,1.7987,1.7915,1.7953,1.7952
2004-08-27,1.7955,1.8033,1.7889,1.7955,1.7958
2004-08-29,1.7901,1.7908,1.7895,1.7901,1.7901250000000002
2004-08-30,1.7897,1.7974,1.7852,1.7898,1.7905250000000001
2004-08-31,1.7944,1.8062,1.7904,1.7947,1.7964250000000002
2004-09-01,1.8023,1.8033,1.7891,1.8024,1.7992750000000002
2004-09-02,1.7933,1.797,1.7866,1.7933,1.7925499999999999
2004-09-03,1.791,1.7921,1.7736,1.791,1.786925
2004-09-05,1.7752,1.7763,1.7744,1.7752,1.775275
2004-09-06,1.7761,1.7816,1.7744,1.7761,1.77705
2004-09-07,1.7801,1.7845,1.7708,1.7802,1.7788999999999997
2004-09-08,1.7739,1.7901,1.7714,1.7739,1.777325
2004-09-09,1.7867,1.7904,1.7813,1.7866,1.78625
2004-09-10,1.7873,1.8023,1.7859,1.7873,1.7907
2004-09-12,1.7983,1.7987,1.7966,1.7983,1.7979749999999999
2004-09-13,1.7973,1.801,1.7931,1.7973,1.797175
2004-09-14,1.7976,1.8031,1.7941,1.7976,1.7981
2004-09-15,1.7971,1.7971,1.774,1.7971,1.7913249999999998
2004-09-16,1.7764,1.7949,1.7759,1.7764,1.7809
2004-09-17,1.7931,1.7969,1.7891,1.7931,1.79305
2004-09-19,1.7919,1.7921,1.79,1.7918,1.79145
2004-09-20,1.7914,1.7922,1.7815,1.7914,1.789125
2004-09-21,1.7845,1.8008,1.7839,1.7845,1.788425
2004-09-22,1.7956,1.8006,1.7873,1.7956,1.794775
2004-09-23,1.7936,1.8041,1.7933,1.7936,1.79615
2004-09-24,1.7974,1.8085,1.7947,1.7974,1.7994999999999999
2004-09-26,1.8055,1.8059,1.8039,1.8055,1.8052000000000001
2004-09-27,1.8046,1.8116,1.803,1.8046,1.80595
2004-09-28,1.8115,1.8159,1.808,1.8113,1.811675
2004-09-29,1.8124,1.8131,1.7962,1.8124,1.808525
2004-09-30,1.7998,1.813,1.7953,1.7998,1.801975
2004-10-01,1.8125,1.813,1.793,1.8124,1.807725
2004-10-03,1.7974,1.7976,1.795,1.7974,1.79685
2004-10-04,1.795,1.7961,1.7815,1.795,1.7919
2004-10-05,1.7835,1.7876,1.7802,1.7835,1.7837
2004-10-06,1.784,1.7884,1.7745,1.784,1.782725
2004-10-07,1.7791,1.784,1.7765,1.7791,1.7796750000000001
2004-10-08,1.7818,1.7965,1.7815,1.7817,1.7853750000000002
2004-10-10,1.7941,1.7948,1.7935,1.7942,1.7941500000000001
2004-10-11,1.7947,1.7991,1.7926,1.7949,1.795325
2004-10-12,1.7972,1.7972,1.7846,1.7972,1.79405
2004-10-13,1.7908,1.7958,1.784,1.7907,1.790325
2004-10-14,1.7936,1.804,1.7922,1.7937,1.795875
2004-10-15,1.7952,1.8063,1.7951,1.7951,1.797925
2004-10-17,1.8033,1.8044,1.8033,1.8033,1.803575
2004-10-18,1.8036,1.8066,1.7948,1.8036,1.8021500000000001
2004-10-19,1.7963,1.8052,1.7923,1.7962,1.7975
2004-10-20,1.8027,1.8186,1.8009,1.8025,1.806175
2004-10-21,1.8168,1.8304,1.8161,1.8168,1.8200250000000002
2004-10-22,1.8265,1.8316,1.8223,1.8265,1.8267250000000002
2004-10-24,1.8299,1.8339,1.8288,1.8299,1.8306250000000002
2004-10-25,1.8329,1.8447,1.8329,1.8329,1.8358500000000002
2004-10-26,1.8406,1.8447,1.833,1.8405,1.8397000000000001
2004-10-27,1.8347,1.8434,1.8253,1.8346,1.8344999999999998
2004-10-28,1.8275,1.8346,1.8195,1.8275,1.8272749999999998
2004-10-29,1.8313,1.8376,1.8282,1.8314,1.832125
2004-10-31,1.839,1.841,1.8389,1.8389,1.83945
2004-11-01,1.8409,1.841,1.8297,1.841,1.83815
2004-11-02,1.8322,1.842,1.8298,1.8322,1.83405
2004-11-03,1.8391,1.85,1.8315,1.8391,1.839925
2004-11-04,1.8473,1.8495,1.8411,1.8474,1.846325
2004-11-05,1.8436,1.8559,1.8313,1.8435,1.843575
2004-11-07,1.8564,1.8571,1.8554,1.8563,1.8563
2004-11-08,1.8555,1.8615,1.8524,1.8555,1.856225
2004-11-09,1.8542,1.8601,1.8509,1.8542,1.85485
2004-11-10,1.8552,1.8611,1.8409,1.8552,1.8531
2004-11-11,1.8464,1.8481,1.8377,1.8465,1.844675
2004-11-12,1.8423,1.8587,1.8408,1.8427,1.846125
2004-11-14,1.8552,1.8562,1.8552,1.8552,1.85545
2004-11-15,1.8562,1.8582,1.8439,1.8562,1.853625
2004-11-16,1.8462,1.8561,1.8449,1.8462,1.8483500000000002
2004-11-17,1.8533,1.8622,1.8515,1.8533,1.8550749999999998
2004-11-18,1.859,1.8634,1.8472,1.8589,1.8571250000000001
2004-11-19,1.8482,1.861,1.847,1.8482,1.8511000000000002
2004-11-21,1.8578,1.8578,1.8569,1.8578,1.8575749999999998
2004-11-22,1.8572,1.8603,1.852,1.8573,1.8567
2004-11-23,1.8592,1.8725,1.8524,1.8592,1.860825
2004-11-24,1.8684,1.8824,1.8672,1.8683,1.871575
2004-11-25,1.8807,1.8937,1.8797,1.8807,1.8837
2004-11-26,1.8913,1.9034,1.8831,1.8913,1.892275
2004-11-28,1.8916,1.8925,1.8911,1.8916,1.8917
2004-11-29,1.8916,1.8963,1.885,1.8915,1.8911
2004-11-30,1.8919,1.9128,1.8866,1.892,1.8958249999999999
2004-12-01,1.9091,1.9354,1.909,1.9091,1.91565
2004-12-02,1.9329,1.9435,1.9175,1.9327,1.9316499999999999
2004-12-03,1.9237,1.9433,1.9191,1.9237,1.92745
2004-12-05,1.9425,1.944,1.9425,1.9425,1.942875
2004-12-06,1.9437,1.944,1.9359,1.9437,1.9418250000000001
2004-12-07,1.9362,1.9505,1.9362,1.9363,1.9398
2004-12-08,1.9446,1.9447,1.9186,1.9446,1.9381249999999999
2004-12-09,1.9365,1.9378,1.914,1.9368,1.931275
2004-12-10,1.9229,1.923,1.9014,1.9229,1.91755
2004-12-12,1.9095,1.9122,1.9094,1.9096,1.9101749999999997
2004-12-13,1.911,1.9271,1.911,1.9111,1.91505
2004-12-14,1.9237,1.929,1.9195,1.9235,1.923925
2004-12-15,1.9273,1.9459,1.9186,1.927,1.9297
2004-12-16,1.9421,1.9547,1.926,1.9421,1.941225
2004-12-17,1.9309,1.9444,1.9284,1.931,1.933675
2004-12-19,1.9438,1.9438,1.9415,1.9438,1.943225
2004-12-20,1.9415,1.9504,1.9366,1.9415,1.9425000000000001
2004-12-21,1.9466,1.9488,1.925,1.9466,1.94175
2004-12-22,1.9286,1.9298,1.9099,1.9286,1.9242249999999999
2004-12-23,1.9146,1.9239,1.9131,1.9146,1.91655
2004-12-24,1.9235,1.9288,1.9195,1.9235,1.9238250000000001
2004-12-26,1.9229,1.9237,1.9226,1.9229,1.923025
2004-12-27,1.9236,1.9381,1.9197,1.9236,1.9262499999999998
2004-12-28,1.9342,1.9415,1.9265,1.9342,1.9341
2004-12-29,1.9272,1.9336,1.9119,1.927,1.924925
2004-12-30,1.9173,1.9287,1.9152,1.9173,1.919625
2005-01-02,1.9188,1.9201,1.9184,1.9189,1.91905
2005-01-03,1.919,1.9194,1.8982,1.919,1.9139000000000002
2005-01-04,1.9041,1.9081,1.878,1.9041,1.898575
2005-01-05,1.8826,1.8896,1.8729,1.8827,1.8819499999999998
2005-01-06,1.8849,1.8854,1.8695,1.8849,1.8811749999999998
2005-01-07,1.8759,1.8861,1.8645,1.8759,1.8756
2005-01-09,1.8701,1.8711,1.8697,1.87,1.870225
2005-01-10,1.871,1.8792,1.8708,1.8711,1.873025
2005-01-11,1.8764,1.8819,1.875,1.8768,1.8775249999999999
2005-01-12,1.8782,1.8936,1.8695,1.8782,1.8798750000000002
2005-01-13,1.8904,1.8926,1.8793,1.8904,1.888175
2005-01-14,1.8805,1.8815,1.8638,1.8805,1.8765749999999999
2005-01-16,1.8702,1.8708,1.8699,1.8702,1.870275
2005-01-17,1.8699,1.8747,1.8562,1.8699,1.867675
2005-01-18,1.8567,1.8735,1.8525,1.8568,1.859875
2005-01-19,1.8628,1.8823,1.8628,1.8628,1.867675
2005-01-20,1.8703,1.8749,1.8637,1.8704,1.869825
2005-01-21,1.8699,1.8804,1.8612,1.87,1.8703750000000001
2005-01-23,1.8783,1.8785,1.8769,1.8783,1.8780000000000001
2005-01-24,1.8769,1.8834,1.8738,1.8769,1.87775
2005-01-25,1.8786,1.8806,1.8625,1.8786,1.875075
2005-01-26,1.8635,1.8852,1.8634,1.8635,1.8689
2005-01-27,1.8812,1.8925,1.8794,1.8812,1.883575
2005-01-28,1.8903,1.8906,1.8785,1.8903,1.8874250000000001
2005-01-30,1.8849,1.8857,1.8849,1.885,1.885125
2005-01-31,1.8855,1.888,1.8787,1.8856,1.88445
2005-02-01,1.8838,1.8862,1.8776,1.8838,1.8828500000000001
2005-02-02,1.8829,1.8885,1.8822,1.8829,1.884125
2005-02-03,1.8841,1.8911,1.8768,1.8842,1.88405
2005-02-04,1.8816,1.8915,1.8733,1.8816,1.8820000000000001
2005-02-06,1.8717,1.8733,1.8715,1.8717,1.87205
2005-02-07,1.873,1.8749,1.8546,1.873,1.868875
2005-02-08,1.8576,1.8593,1.8511,1.8575,1.8563749999999999
2005-02-09,1.8534,1.864,1.8522,1.8534,1.85575
2005-02-10,1.859,1.8727,1.8508,1.8589,1.86035
2005-02-11,1.8677,1.8706,1.8625,1.8677,1.867125
2005-02-13,1.8694,1.8696,1.8687,1.8694,1.869275
2005-02-14,1.8692,1.8914,1.8678,1.8691,1.874375
2005-02-15,1.8873,1.8973,1.8831,1.8869,1.88865
2005-02-16,1.8949,1.895,1.8753,1.8948,1.89
2005-02-17,1.8838,1.8957,1.8834,1.8838,1.8866749999999999
2005-02-18,1.8944,1.897,1.8891,1.8945,1.89375
2005-02-20,1.8931,1.8934,1.8929,1.893,1.8931
2005-02-21,1.8931,1.8996,1.8907,1.8933,1.894175
2005-02-22,1.8963,1.9134,1.8951,1.8963,1.9002750000000002
2005-02-23,1.9108,1.9127,1.904,1.9107,1.90955
2005-02-24,1.906,1.9138,1.9015,1.9061,1.90685
2005-02-25,1.9073,1.9194,1.9064,1.9071,1.91005
2005-02-27,1.9169,1.9195,1.9162,1.9169,1.917375
2005-02-28,1.9194,1.9257,1.9181,1.9192,1.9206
2005-03-01,1.9185,1.9225,1.917,1.9186,1.9191500000000001
2005-03-02,1.9182,1.9197,1.9079,1.9182,1.916
2005-03-03,1.9125,1.9135,1.9057,1.9126,1.9110749999999999
2005-03-04,1.9064,1.9269,1.9051,1.9066,1.9112500000000001
2005-03-06,1.9227,1.9245,1.9227,1.9228,1.923175
2005-03-07,1.9238,1.9247,1.9114,1.9234,1.9208250000000002
2005-03-08,1.9144,1.9324,1.9127,1.9145,1.9185
2005-03-09,1.9281,1.9317,1.9198,1.9281,1.9269249999999998
2005-03-10,1.9223,1.9304,1.9203,1.9222,1.9238
2005-03-11,1.9234,1.9286,1.9163,1.9234,1.922925
2005-03-13,1.9263,1.9274,1.926,1.9262,1.926475
2005-03-14,1.9272,1.9274,1.9098,1.9272,1.9229
2005-03-15,1.9131,1.9252,1.9111,1.9131,1.9156250000000001
2005-03-16,1.9127,1.9289,1.9111,1.9127,1.9163500000000002
2005-03-17,1.927,1.927,1.9182,1.9269,1.9247750000000001
2005-03-18,1.9247,1.9248,1.9124,1.9248,1.921675
2005-03-20,1.9196,1.9198,1.9187,1.9196,1.9194250000000002
2005-03-21,1.9193,1.9198,1.8943,1.9194,1.9132
2005-03-22,1.8954,1.9012,1.8799,1.8954,1.892975
2005-03-23,1.8852,1.8882,1.866,1.8852,1.8811499999999999
2005-03-24,1.8701,1.8736,1.867,1.8701,1.8702
2005-03-25,1.868,1.8719,1.8675,1.868,1.86885
2005-03-27,1.8701,1.8703,1.869,1.8701,1.869875
2005-03-28,1.8692,1.8697,1.8592,1.8692,1.866825
2005-03-29,1.866,1.8763,1.866,1.8661,1.8685999999999998
2005-03-30,1.875,1.8845,1.8741,1.875,1.87715
2005-03-31,1.8791,1.8917,1.8753,1.8791,1.8813
2005-04-01,1.8875,1.8974,1.8759,1.8872,1.887
2005-04-03,1.8779,1.8791,1.8776,1.8779,1.878125
2005-04-04,1.8778,1.88,1.8708,1.8778,1.8766
2005-04-05,1.8766,1.8815,1.8717,1.8766,1.8766
2005-04-06,1.8792,1.8846,1.8743,1.8796,1.879425
2005-04-07,1.8791,1.8857,1.868,1.8791,1.8779750000000002
2005-04-08,1.8699,1.885,1.8671,1.8694,1.87285
2005-04-10,1.885,1.885,1.8817,1.885,1.884175
2005-04-11,1.8828,1.8931,1.8813,1.8826,1.88495
2005-04-12,1.891,1.8968,1.8829,1.8915,1.89055
2005-04-13,1.8891,1.8953,1.8872,1.8892,1.8901999999999999
2005-04-14,1.8936,1.8939,1.8761,1.8936,1.8893
2005-04-15,1.8806,1.8947,1.877,1.8807,1.88325
2005-04-17,1.8936,1.8943,1.8931,1.8935,1.8936250000000001
2005-04-18,1.8934,1.9054,1.8883,1.8934,1.895125
2005-04-19,1.9007,1.9201,1.9,1.9005,1.905325
2005-04-20,1.9164,1.9213,1.9097,1.9164,1.91595
2005-04-21,1.9185,1.9213,1.9063,1.9184,1.916125
2005-04-22,1.9079,1.9166,1.9056,1.9078,1.9094749999999998
2005-04-24,1.9166,1.9172,1.9141,1.9166,1.916125
2005-04-25,1.9143,1.9153,1.9078,1.9144,1.91295
2005-04-26,1.9112,1.913,1.902,1.9112,1.90935
2005-04-27,1.9051,1.9092,1.899,1.9052,1.904625
2005-04-28,1.9048,1.9103,1.9014,1.9047,1.9053
2005-04-29,1.9073,1.9158,1.9052,1.9073,1.9088999999999998
2005-05-01,1.9062,1.9067,1.9039,1.9062,1.90575
2005-05-02,1.904,1.9062,1.8924,1.9042,1.9017
2005-05-03,1.8932,1.8952,1.8885,1.8932,1.892525
2005-05-04,1.8924,1.9029,1.8924,1.8926,1.895075
2005-05-05,1.9006,1.9075,1.8995,1.9006,1.90205
2005-05-06,1.9001,1.9022,1.8895,1.9001,1.897975
2005-05-08,1.8903,1.8907,1.889,1.8904,1.8901000000000001
2005-05-09,1.8895,1.8908,1.8804,1.8895,1.88755
2005-05-10,1.8815,1.8859,1.8762,1.8815,1.8812749999999998
2005-05-11,1.8841,1.8909,1.8694,1.884,1.8820999999999999
2005-05-12,1.872,1.8734,1.86,1.8719,1.8693250000000001
2005-05-13,1.8626,1.8656,1.8483,1.8626,1.859775
2005-05-15,1.8505,1.8505,1.8464,1.8505,1.849475
2005-05-16,1.8475,1.849,1.8331,1.8474,1.84425
2005-05-17,1.8371,1.8421,1.8318,1.837,1.8370000000000002
2005-05-18,1.8319,1.8409,1.8291,1.8319,1.83345
2005-05-19,1.839,1.8431,1.832,1.8389,1.83825
2005-05-20,1.8344,1.8389,1.8232,1.8344,1.832725
2005-05-22,1.8248,1.8254,1.8241,1.8247,1.8247499999999999
2005-05-23,1.8247,1.8312,1.8242,1.8247,1.8262
2005-05-24,1.8288,1.8357,1.8254,1.829,1.829725
2005-05-25,1.8255,1.8332,1.8247,1.8256,1.8272499999999998
2005-05-26,1.8321,1.8324,1.8189,1.8321,1.828875
2005-05-27,1.8204,1.827,1.8203,1.8204,1.822025
2005-05-29,1.8239,1.8242,1.8209,1.8239,1.823225
2005-05-30,1.821,1.8254,1.8194,1.821,1.8216999999999999
2005-05-31,1.8229,1.8254,1.8103,1.8228,1.82035
2005-06-01,1.8173,1.8223,1.8076,1.8172,1.8161
2005-06-02,1.8106,1.8203,1.8091,1.8104,1.8126
2005-06-03,1.8151,1.8234,1.8099,1.8151,1.815875
2005-06-05,1.8132,1.8139,1.8125,1.8132,1.8132
2005-06-06,1.8127,1.8245,1.8127,1.813,1.815725
2005-06-07,1.8225,1.8353,1.8204,1.8226,1.8252000000000002
2005-06-08,1.8342,1.8399,1.822,1.8343,1.8326
2005-06-09,1.8241,1.8282,1.8172,1.824,1.823375
2005-06-10,1.8214,1.826,1.8106,1.8214,1.81985
2005-06-12,1.8117,1.8125,1.8113,1.8116,1.8117750000000001
2005-06-13,1.8117,1.8124,1.7999,1.8117,1.8089250000000001
2005-06-14,1.8029,1.8152,1.8029,1.8029,1.8059749999999999
2005-06-15,1.806,1.8245,1.8055,1.806,1.8105000000000002
2005-06-16,1.8212,1.8286,1.8167,1.8212,1.821925
2005-06-17,1.8211,1.8299,1.819,1.8205,1.822625
2005-06-19,1.8241,1.8256,1.8233,1.8239,1.824225
2005-06-20,1.8255,1.8285,1.8204,1.8254,1.82495
2005-06-21,1.8206,1.8297,1.8164,1.8208,1.821875
2005-06-22,1.8285,1.8327,1.8178,1.8286,1.8269
2005-06-23,1.8211,1.8229,1.8138,1.8211,1.819725
2005-06-24,1.8157,1.8244,1.8124,1.8157,1.81705
2005-06-26,1.8227,1.8246,1.822,1.8227,1.823
2005-06-27,1.8231,1.8312,1.822,1.8231,1.8248499999999999
2005-06-28,1.8276,1.828,1.8141,1.8276,1.824325
2005-06-29,1.8164,1.8178,1.7995,1.8165,1.81255
2005-06-30,1.8066,1.8101,1.7872,1.8066,1.802625
2005-07-01,1.7896,1.7909,1.7673,1.7897,1.7843749999999998
2005-07-03,1.7596,1.7626,1.7574,1.76,1.7599
2005-07-04,1.7621,1.765,1.757,1.7621,1.76155
2005-07-05,1.7613,1.7617,1.7503,1.7613,1.75865
2005-07-06,1.7575,1.7605,1.7507,1.7575,1.75655
2005-07-07,1.7534,1.7539,1.74,1.7533,1.75015
2005-07-08,1.7424,1.7437,1.7309,1.7424,1.7398500000000001
2005-07-10,1.7366,1.7386,1.7356,1.7366,1.73685
2005-07-11,1.7374,1.7588,1.7371,1.7374,1.742675
2005-07-12,1.7551,1.7786,1.7549,1.755,1.7609000000000001
2005-07-13,1.7748,1.7752,1.7525,1.7747,1.7692999999999999
2005-07-14,1.7605,1.7644,1.7546,1.7605,1.76
2005-07-15,1.7569,1.7634,1.7509,1.7569,1.7570249999999998
2005-07-17,1.75,1.7521,1.75,1.75,1.750525
2005-07-18,1.752,1.7556,1.7454,1.752,1.75125
2005-07-19,1.7483,1.7484,1.734,1.7483,1.74475
2005-07-20,1.7368,1.7453,1.7272,1.7368,1.7365249999999999
2005-07-21,1.7398,1.7613,1.7398,1.7404,1.745325
2005-07-22,1.7535,1.7568,1.7356,1.7535,1.74985
2005-07-24,1.7377,1.7391,1.7359,1.7377,1.7376
2005-07-25,1.739,1.7472,1.7331,1.739,1.739575
2005-07-26,1.7435,1.7458,1.7348,1.7435,1.7419
2005-07-27,1.7375,1.7472,1.7335,1.7374,1.7389000000000001
2005-07-28,1.7436,1.7595,1.7403,1.7437,1.746775
2005-07-29,1.7544,1.761,1.7515,1.7546,1.755375
2005-07-31,1.7558,1.7558,1.7539,1.7557,1.7552999999999999
2005-08-01,1.7551,1.7729,1.755,1.7551,1.759525
2005-08-02,1.7684,1.7748,1.7677,1.7684,1.769825
2005-08-03,1.7711,1.7828,1.7649,1.7711,1.7724749999999998
2005-08-04,1.778,1.7823,1.7711,1.7781,1.777375
2005-08-05,1.7806,1.7822,1.7716,1.7804,1.7787
2005-08-07,1.7762,1.7762,1.7737,1.7762,1.775575
2005-08-08,1.7743,1.7901,1.7729,1.7742,1.7778749999999999
2005-08-09,1.7856,1.7914,1.7819,1.7855,1.7861000000000002
2005-08-10,1.7865,1.7977,1.7862,1.7865,1.789225
2005-08-11,1.7966,1.8133,1.7954,1.7965,1.8004499999999999
2005-08-12,1.8104,1.8174,1.8073,1.8101,1.8113
2005-08-14,1.8159,1.8162,1.8146,1.816,1.8156750000000001
2005-08-15,1.816,1.8161,1.8071,1.816,1.8138
2005-08-16,1.8083,1.8143,1.8039,1.8082,1.808675
2005-08-17,1.8092,1.8114,1.8017,1.8092,1.8078750000000001
2005-08-18,1.8037,1.8089,1.7913,1.8037,1.8018999999999998
2005-08-19,1.7934,1.7974,1.7889,1.7931,1.7932000000000001
2005-08-21,1.7962,1.7965,1.7942,1.7962,1.795775
2005-08-22,1.795,1.8044,1.7947,1.7951,1.7973
2005-08-23,1.8011,1.8018,1.7961,1.8012,1.80005
2005-08-24,1.8002,1.8027,1.7905,1.8003,1.798425
2005-08-25,1.7983,1.808,1.7981,1.7983,1.800675
2005-08-26,1.7993,1.8095,1.7988,1.7992,1.8016999999999999
2005-08-28,1.8016,1.808,1.8015,1.8016,1.803175
2005-08-29,1.8077,1.8083,1.7925,1.8079,1.8041
2005-08-30,1.7957,1.7962,1.7818,1.7954,1.792275
2005-08-31,1.7846,1.8054,1.782,1.7847,1.789175
2005-09-01,1.8031,1.8362,1.8005,1.8031,1.8107250000000001
2005-09-02,1.8315,1.8446,1.8302,1.8314,1.834425
2005-09-04,1.8394,1.8405,1.8372,1.8394,1.839125
2005-09-05,1.8385,1.8497,1.838,1.8385,1.841175
2005-09-06,1.8406,1.8464,1.8373,1.8405,1.8412
2005-09-07,1.8404,1.8459,1.8352,1.8403,1.8404500000000001
2005-09-08,1.8364,1.844,1.8329,1.8364,1.837425
2005-09-09,1.8377,1.8422,1.8319,1.8375,1.837325
2005-09-11,1.8411,1.8422,1.8407,1.8412,1.8413
2005-09-12,1.8421,1.8425,1.8182,1.8425,1.836325
2005-09-13,1.8215,1.8247,1.8183,1.8215,1.8215
2005-09-14,1.8234,1.8299,1.8215,1.8234,1.82455
2005-09-15,1.8221,1.8227,1.8037,1.8221,1.81765
2005-09-16,1.8067,1.8144,1.8018,1.8067,1.8074
2005-09-18,1.8034,1.8035,1.8002,1.8035,1.80265
2005-09-19,1.802,1.806,1.7969,1.802,1.801725
2005-09-20,1.8032,1.808,1.7959,1.8032,1.802575
2005-09-21,1.7972,1.8131,1.796,1.7971,1.8008499999999998
2005-09-22,1.8127,1.8145,1.7879,1.8128,1.806975
2005-09-23,1.7906,1.7926,1.7759,1.7905,1.7874
2005-09-25,1.7722,1.7737,1.7715,1.772,1.7723499999999999
2005-09-26,1.7729,1.7795,1.7704,1.7729,1.7739250000000002
2005-09-27,1.7779,1.7781,1.7639,1.7779,1.7744499999999999
2005-09-28,1.7666,1.7715,1.7604,1.7664,1.766225
2005-09-29,1.7681,1.7699,1.757,1.7682,1.7657999999999998
2005-09-30,1.7584,1.7728,1.7565,1.7584,1.761525
2005-10-02,1.7618,1.7624,1.7614,1.7618,1.76185
2005-10-03,1.7621,1.7632,1.7515,1.7621,1.759725
2005-10-04,1.7549,1.762,1.7533,1.755,1.7563000000000002
2005-10-05,1.7585,1.7693,1.7578,1.7586,1.76105
2005-10-06,1.7677,1.781,1.7663,1.7678,1.7707
2005-10-07,1.7767,1.7772,1.7575,1.7766,1.772
2005-10-09,1.7598,1.7601,1.7567,1.7598,1.7591
2005-10-10,1.76,1.763,1.7513,1.76,1.758575
2005-10-11,1.7544,1.7556,1.7425,1.7541,1.75165
2005-10-12,1.7431,1.7546,1.7391,1.743,1.7449500000000002
2005-10-13,1.7522,1.7572,1.7443,1.7523,1.7515
2005-10-14,1.7541,1.7704,1.7483,1.7541,1.7567249999999999
2005-10-16,1.7678,1.7678,1.7639,1.7677,1.7668
2005-10-17,1.7641,1.7726,1.7511,1.7639,1.762925
2005-10-18,1.7515,1.7522,1.7422,1.7516,1.7493750000000001
2005-10-19,1.7469,1.7667,1.7426,1.7465,1.7506749999999998
2005-10-20,1.7639,1.7769,1.7595,1.764,1.766075
2005-10-21,1.7762,1.7797,1.7638,1.7761,1.77395
2005-10-23,1.766,1.7677,1.7656,1.766,1.766325
2005-10-24,1.7665,1.7729,1.7646,1.7659,1.767475
2005-10-25,1.7665,1.7865,1.7633,1.7664,1.770675
2005-10-26,1.7828,1.7864,1.7717,1.7828,1.780925
2005-10-27,1.7753,1.7901,1.775,1.7751,1.7788749999999998
2005-10-28,1.7836,1.7857,1.773,1.7835,1.78145
2005-10-30,1.7737,1.7746,1.7732,1.7737,1.7738
2005-10-31,1.7746,1.7821,1.7672,1.7746,1.774625
2005-11-01,1.7684,1.7722,1.7608,1.7683,1.7674249999999998
2005-11-02,1.7644,1.777,1.7623,1.7644,1.7670249999999998
2005-11-03,1.7756,1.7791,1.7694,1.7756,1.774925
2005-11-04,1.7709,1.7709,1.7456,1.7709,1.7645749999999998
2005-11-06,1.7463,1.7484,1.745,1.7463,1.7465
2005-11-07,1.7479,1.7516,1.7389,1.748,1.7466
2005-11-08,1.7428,1.7456,1.7326,1.743,1.741
2005-11-09,1.7426,1.7457,1.7361,1.7425,1.7417250000000002
2005-11-10,1.7435,1.7512,1.7398,1.7435,1.7445
2005-11-11,1.7398,1.7434,1.7375,1.7393,1.74
2005-11-13,1.742,1.7422,1.7416,1.742,1.74195
2005-11-14,1.7422,1.7493,1.7342,1.7423,1.742
2005-11-15,1.7371,1.7395,1.7303,1.7371,1.736
2005-11-16,1.7361,1.7364,1.7137,1.7361,1.730575
2005-11-17,1.7183,1.7223,1.7149,1.7184,1.718475
2005-11-18,1.7193,1.7224,1.7095,1.7193,1.717625
2005-11-20,1.7167,1.7172,1.7161,1.7167,1.716675
2005-11-21,1.7168,1.7242,1.7142,1.7168,1.718
2005-11-22,1.7154,1.7235,1.7063,1.7156,1.7152
2005-11-23,1.7209,1.7256,1.7175,1.7209,1.7212250000000002
2005-11-24,1.7218,1.7283,1.7199,1.7217,1.722925
2005-11-25,1.7221,1.7229,1.7122,1.7221,1.719825
2005-11-27,1.7123,1.7144,1.7122,1.7122,1.712775
2005-11-28,1.7142,1.7338,1.7047,1.7142,1.716725
2005-11-29,1.7279,1.7291,1.7143,1.7278,1.724775
2005-11-30,1.7165,1.7345,1.7161,1.7165,1.7208999999999999
2005-12-01,1.7299,1.734,1.726,1.7299,1.7299499999999999
2005-12-02,1.7323,1.7375,1.7247,1.7324,1.731725
2005-12-04,1.7311,1.7321,1.7309,1.7312,1.731325
2005-12-05,1.7318,1.744,1.7271,1.7318,1.733675
2005-12-06,1.7412,1.7449,1.7312,1.7412,1.739625
2005-12-07,1.7422,1.7422,1.7291,1.742,1.738875
2005-12-08,1.7341,1.7557,1.7333,1.7342,1.739325
2005-12-09,1.7517,1.7563,1.7461,1.7515,1.7514
2005-12-11,1.7504,1.7515,1.7502,1.7505,1.7506499999999998
2005-12-12,1.7509,1.777,1.7509,1.7509,1.7574249999999998
2005-12-13,1.7744,1.7778,1.7654,1.7744,1.7730000000000001
2005-12-14,1.7694,1.7807,1.7683,1.7695,1.7719749999999999
2005-12-15,1.7712,1.7743,1.7612,1.771,1.769425
2005-12-16,1.7648,1.7739,1.7625,1.7648,1.7665
2005-12-18,1.769,1.7723,1.769,1.7691,1.76985
2005-12-19,1.7719,1.7729,1.7591,1.7719,1.76895
2005-12-20,1.7623,1.768,1.7526,1.7622,1.761275
2005-12-21,1.756,1.759,1.7381,1.756,1.752275
2005-12-22,1.7442,1.7452,1.7337,1.7442,1.741825
2005-12-23,1.7373,1.74,1.7305,1.7372,1.73625
2005-12-25,1.7328,1.7335,1.7327,1.7328,1.7329499999999998
2005-12-26,1.7334,1.7355,1.7303,1.7334,1.73315
2005-12-27,1.7306,1.7381,1.7263,1.7306,1.7314
2005-12-28,1.7292,1.7406,1.7129,1.7294,1.7280250000000001
2005-12-29,1.7191,1.7279,1.7166,1.7192,1.7207
2005-12-30,1.7248,1.7291,1.7163,1.7248,1.72375
2006-01-01,1.7217,1.7217,1.7217,1.7217,1.7217
2006-01-02,1.7217,1.7245,1.7188,1.7217,1.7216749999999998
2006-01-03,1.7188,1.7484,1.7186,1.7188,1.72615
2006-01-04,1.748,1.7616,1.7458,1.7481,1.750875
