Date,open,high,low,close,AVG
2001-04-25,0.8935,0.8998,0.8906,0.8931,0.89425
2001-04-26,0.8972,0.904,0.8945,0.8972,0.8982249999999999
2001-04-27,0.9024,0.9051,0.8886,0.9025,0.89965
2001-04-29,0.8913,0.8914,0.8906,0.8913,0.89115
2001-04-30,0.8907,0.8922,0.885,0.8908,0.889675
2001-05-01,0.8891,0.8938,0.8856,0.8891,0.8894000000000001
2001-05-02,0.8928,0.8974,0.8884,0.8928,0.8928499999999999
2001-05-03,0.8957,0.8972,0.8879,0.8957,0.8941250000000001
2001-05-04,0.8907,0.9004,0.8897,0.8907,0.892875
2001-05-06,0.8924,0.8932,0.8922,0.8924,0.89255
2001-05-07,0.893,0.8931,0.8897,0.8929,0.892175
2001-05-08,0.8908,0.8909,0.8822,0.8907,0.88865
2001-05-09,0.8842,0.8866,0.881,0.8842,0.8840000000000001
2001-05-10,0.8862,0.8918,0.878,0.8862,0.8855500000000001
2001-05-11,0.8815,0.882,0.8737,0.8815,0.879675
2001-05-13,0.8754,0.8756,0.8747,0.8755,0.8753
2001-05-14,0.8751,0.8757,0.8725,0.8751,0.8746
2001-05-15,0.874,0.8804,0.8732,0.8739,0.875375
2001-05-16,0.8803,0.8865,0.8747,0.8801,0.8804000000000001
2001-05-17,0.8834,0.8877,0.8792,0.8835,0.88345
2001-05-18,0.8823,0.8827,0.8754,0.8823,0.880675
2001-05-20,0.8797,0.8803,0.8794,0.8796,0.87975
2001-05-21,0.8798,0.8815,0.8739,0.8798,0.8787499999999999
2001-05-22,0.8759,0.8772,0.8625,0.8759,0.8728750000000001
2001-05-23,0.8649,0.8659,0.8547,0.8649,0.8626
2001-05-24,0.8549,0.861,0.8494,0.8546,0.854975
2001-05-25,0.8576,0.8625,0.8536,0.8576,0.8578250000000001
2001-05-27,0.86,0.86,0.8586,0.86,0.85965
2001-05-28,0.8594,0.8605,0.8578,0.8594,0.859275
2001-05-29,0.8604,0.861,0.8529,0.8603,0.8586499999999999
2001-05-30,0.854,0.8588,0.8534,0.854,0.85505
2001-05-31,0.8557,0.8563,0.8441,0.8557,0.85295
2001-06-01,0.8456,0.8494,0.8433,0.8456,0.845975
2001-06-03,0.8465,0.847,0.846,0.8465,0.8465
2001-06-04,0.846,0.8535,0.844,0.846,0.847375
2001-06-05,0.8454,0.8544,0.8424,0.8454,0.8469000000000001
2001-06-06,0.853,0.8565,0.8444,0.853,0.8517250000000001
2001-06-07,0.8461,0.8517,0.8455,0.8458,0.847275
2001-06-08,0.8504,0.8515,0.8457,0.8504,0.8495
2001-06-10,0.8498,0.8504,0.8492,0.8498,0.8497999999999999
2001-06-11,0.8494,0.8537,0.841,0.8494,0.8483750000000001
2001-06-12,0.8428,0.8536,0.8413,0.8428,0.845125
2001-06-13,0.8522,0.8564,0.8509,0.8522,0.8529249999999999
2001-06-14,0.8548,0.8632,0.8485,0.8549,0.8553499999999999
2001-06-15,0.8626,0.8671,0.8598,0.8626,0.8630249999999999
2001-06-17,0.8628,0.8632,0.8623,0.8628,0.862775
2001-06-18,0.8625,0.8639,0.8573,0.8625,0.86155
2001-06-19,0.8598,0.8599,0.8525,0.8598,0.858
2001-06-20,0.8535,0.8555,0.8495,0.8535,0.853
2001-06-21,0.8542,0.8579,0.8514,0.8542,0.854425
2001-06-22,0.8541,0.8573,0.8509,0.8541,0.8541000000000001
2001-06-24,0.8566,0.8569,0.8564,0.8565,0.8566
2001-06-25,0.8568,0.8622,0.8563,0.8568,0.858025
2001-06-26,0.8589,0.8649,0.8589,0.859,0.860425
2001-06-27,0.8629,0.8657,0.8585,0.8629,0.8625
2001-06-28,0.8595,0.8611,0.843,0.8595,0.855775
2001-06-29,0.844,0.8493,0.8435,0.8442,0.8452500000000001
2001-07-01,0.8504,0.8504,0.8492,0.8502,0.85005
2001-07-02,0.8498,0.8498,0.844,0.8496,0.8482999999999999
2001-07-03,0.8468,0.8499,0.8453,0.8467,0.847175
2001-07-04,0.8471,0.8483,0.8433,0.8472,0.8464750000000001
2001-07-05,0.8463,0.8472,0.8352,0.8461,0.8437
2001-07-06,0.8365,0.8475,0.835,0.8366,0.8389
2001-07-08,0.8467,0.8471,0.8463,0.8465,0.8466500000000001
2001-07-09,0.8469,0.8515,0.8444,0.8468,0.8473999999999999
2001-07-10,0.8511,0.8571,0.8489,0.8511,0.85205
2001-07-11,0.8551,0.8639,0.853,0.8551,0.8567750000000001
2001-07-12,0.8563,0.8577,0.8506,0.8563,0.855225
2001-07-13,0.8523,0.8558,0.8508,0.8524,0.8528249999999999
2001-07-15,0.854,0.8547,0.8538,0.854,0.854125
2001-07-16,0.8546,0.8589,0.8515,0.8546,0.8549000000000001
2001-07-17,0.8519,0.8609,0.849,0.8519,0.8534250000000001
2001-07-18,0.8592,0.874,0.8569,0.8591,0.8623
2001-07-19,0.8722,0.8777,0.8679,0.8722,0.8725
2001-07-20,0.8714,0.8784,0.8701,0.8714,0.872825
2001-07-22,0.8704,0.8706,0.8701,0.8704,0.8703749999999999
2001-07-23,0.8701,0.8713,0.8652,0.8701,0.869175
2001-07-24,0.8692,0.8769,0.8686,0.8692,0.870975
2001-07-25,0.8732,0.8811,0.8715,0.8732,0.87475
2001-07-26,0.88,0.8821,0.8745,0.88,0.8791500000000001
2001-07-27,0.8774,0.8803,0.8723,0.8774,0.87685
2001-07-29,0.8762,0.8766,0.8758,0.8762,0.8762
2001-07-30,0.8762,0.8771,0.8722,0.8763,0.87545
2001-07-31,0.8737,0.8777,0.8723,0.8737,0.8743500000000001
2001-08-01,0.8765,0.8828,0.8759,0.8765,0.877925
2001-08-02,0.8809,0.8838,0.8783,0.8809,0.880975
2001-08-03,0.8829,0.8873,0.8774,0.8829,0.882625
2001-08-05,0.8829,0.8831,0.8826,0.883,0.8829
2001-08-06,0.8828,0.8828,0.8784,0.8828,0.8817
2001-08-07,0.8808,0.8809,0.8751,0.8808,0.8794
2001-08-08,0.8762,0.8816,0.874,0.8762,0.877
2001-08-09,0.8809,0.8938,0.88,0.881,0.883925
2001-08-10,0.8914,0.8957,0.8909,0.8914,0.89235
2001-08-12,0.8936,0.894,0.8932,0.8936,0.8936
2001-08-13,0.8932,0.9006,0.8921,0.8931,0.89475
2001-08-14,0.8972,0.9034,0.8938,0.8972,0.8979
2001-08-15,0.9021,0.9148,0.902,0.9021,0.90525
2001-08-16,0.9132,0.9198,0.909,0.9132,0.9138
2001-08-17,0.9113,0.9179,0.9102,0.9113,0.912675
2001-08-19,0.9174,0.9174,0.916,0.9174,0.91705
2001-08-20,0.9161,0.9199,0.9108,0.9161,0.915725
2001-08-21,0.9126,0.9181,0.908,0.9125,0.9128
2001-08-22,0.9176,0.9238,0.9122,0.9176,0.9178
2001-08-23,0.9132,0.9165,0.9097,0.9132,0.91315
2001-08-24,0.9143,0.9165,0.9074,0.9143,0.913125
2001-08-26,0.9132,0.914,0.9118,0.9132,0.91305
2001-08-27,0.9121,0.9121,0.9084,0.9121,0.911175
2001-08-28,0.9111,0.9132,0.9027,0.9112,0.90955
2001-08-29,0.9116,0.9146,0.9058,0.9115,0.910875
2001-08-30,0.9074,0.9182,0.9063,0.9075,0.9098499999999999
2001-08-31,0.9159,0.9195,0.9066,0.9157,0.914425
2001-09-02,0.9092,0.9094,0.9084,0.9092,0.90905
2001-09-03,0.9084,0.9099,0.9056,0.9082,0.9080250000000001
2001-09-04,0.906,0.9066,0.8848,0.9056,0.9007499999999999
2001-09-05,0.8875,0.8909,0.8845,0.8872,0.887525
2001-09-06,0.8863,0.8967,0.8824,0.8865,0.8879750000000001
2001-09-07,0.8945,0.9067,0.893,0.8945,0.8971750000000001
2001-09-09,0.9065,0.9067,0.9059,0.9064,0.9063749999999999
2001-09-10,0.9067,0.9075,0.8971,0.9067,0.9045
2001-09-11,0.8981,0.9167,0.8953,0.8981,0.90205
2001-09-12,0.9086,0.9148,0.9009,0.9085,0.9082
2001-09-13,0.9065,0.9122,0.9048,0.9065,0.9075
2001-09-14,0.9114,0.9245,0.9085,0.9116,0.914
2001-09-16,0.9233,0.9242,0.923,0.9232,0.923425
2001-09-17,0.9241,0.9329,0.9171,0.9241,0.92455
2001-09-18,0.9235,0.9281,0.9187,0.9231,0.92335
2001-09-19,0.9265,0.9323,0.9227,0.9265,0.9269999999999999
2001-09-20,0.9271,0.9292,0.9226,0.927,0.926475
2001-09-21,0.9262,0.9266,0.9092,0.9264,0.9220999999999999
2001-09-23,0.913,0.9141,0.913,0.913,0.9132750000000001
2001-09-24,0.9135,0.9197,0.9103,0.9135,0.9142499999999999
2001-09-25,0.9156,0.9246,0.9146,0.9156,0.9176
2001-09-26,0.923,0.9241,0.9194,0.923,0.9223750000000001
2001-09-27,0.922,0.9227,0.9158,0.922,0.920625
2001-09-28,0.9169,0.9174,0.908,0.9169,0.9148
2001-09-30,0.9102,0.9107,0.9097,0.9101,0.910175
2001-10-01,0.9105,0.9175,0.9061,0.9105,0.91115
2001-10-02,0.9162,0.9194,0.9134,0.9161,0.916275
2001-10-03,0.9173,0.923,0.9124,0.9174,0.9175249999999999
2001-10-04,0.9141,0.9183,0.911,0.9141,0.914375
2001-10-05,0.9178,0.9204,0.9154,0.918,0.9178999999999999
2001-10-07,0.9189,0.9191,0.9182,0.9189,0.918775
2001-10-08,0.919,0.9239,0.9165,0.919,0.9196000000000001
2001-10-09,0.9204,0.9223,0.9123,0.9203,0.918825
2001-10-10,0.9129,0.9155,0.9099,0.913,0.912825
2001-10-11,0.9107,0.9121,0.8988,0.9107,0.908075
2001-10-12,0.902,0.9115,0.9011,0.9021,0.9041750000000001
2001-10-14,0.9115,0.9124,0.9115,0.9115,0.9117249999999999
2001-10-15,0.9122,0.9134,0.9062,0.9122,0.911
2001-10-16,0.9076,0.9109,0.9037,0.9074,0.9074
2001-10-17,0.9077,0.9088,0.901,0.9076,0.9062749999999999
2001-10-18,0.9014,0.9054,0.8999,0.9014,0.902025
2001-10-19,0.9026,0.903,0.8964,0.9026,0.9011499999999999
2001-10-21,0.8984,0.8986,0.8978,0.8984,0.8983
2001-10-22,0.8979,0.8999,0.8894,0.8977,0.896225
2001-10-23,0.8915,0.8925,0.8867,0.8915,0.89055
2001-10-24,0.8906,0.8941,0.8899,0.8907,0.8913249999999999
2001-10-25,0.8932,0.8976,0.8879,0.8931,0.89295
2001-10-26,0.8919,0.8948,0.8903,0.8919,0.892225
2001-10-28,0.8921,0.8928,0.8921,0.8923,0.892325
2001-10-29,0.8925,0.9056,0.8924,0.8925,0.8957499999999999
2001-10-30,0.9046,0.9098,0.9034,0.9046,0.9056
2001-10-31,0.9058,0.9074,0.8986,0.9059,0.904425
2001-11-01,0.8996,0.9116,0.8993,0.8996,0.902525
2001-11-02,0.9021,0.9067,0.9006,0.9023,0.902925
2001-11-04,0.9015,0.9017,0.901,0.9015,0.9014249999999999
2001-11-05,0.9012,0.9012,0.8943,0.9011,0.89945
2001-11-06,0.8971,0.8992,0.8938,0.8971,0.8968
2001-11-07,0.8943,0.9048,0.8938,0.8943,0.8968
2001-11-08,0.8979,0.8992,0.8905,0.8979,0.896375
2001-11-09,0.8925,0.8944,0.8891,0.8925,0.892125
2001-11-11,0.8944,0.8945,0.8941,0.8944,0.89435
2001-11-12,0.8943,0.9012,0.8912,0.8943,0.89525
2001-11-13,0.8936,0.8936,0.8789,0.8934,0.889875
2001-11-14,0.8812,0.8838,0.8771,0.8812,0.880825
2001-11-15,0.8824,0.885,0.8803,0.8824,0.882525
2001-11-16,0.8809,0.8861,0.8809,0.8809,0.8822
2001-11-18,0.8839,0.8841,0.8838,0.8839,0.883925
2001-11-19,0.8841,0.885,0.8766,0.8841,0.88245
2001-11-20,0.8784,0.8842,0.878,0.8784,0.87975
2001-11-21,0.8832,0.8833,0.8754,0.8831,0.88125
2001-11-22,0.8776,0.8792,0.8762,0.8775,0.877625
2001-11-23,0.8779,0.8809,0.8736,0.8779,0.8775750000000001
2001-11-25,0.878,0.8782,0.8779,0.878,0.8780249999999999
2001-11-26,0.8781,0.8828,0.8781,0.8781,0.879275
2001-11-27,0.8804,0.8834,0.877,0.8804,0.8802999999999999
2001-11-28,0.8831,0.8882,0.8817,0.883,0.884
2001-11-29,0.8871,0.8914,0.8857,0.8871,0.887825
2001-11-30,0.8863,0.8977,0.8848,0.8864,0.8888
2001-12-02,0.8954,0.8956,0.895,0.8954,0.89535
2001-12-03,0.8951,0.8966,0.889,0.8951,0.89395
2001-12-04,0.8903,0.892,0.8885,0.8902,0.89025
2001-12-05,0.8903,0.8937,0.8846,0.8902,0.8896999999999999
2001-12-06,0.8874,0.895,0.8863,0.8875,0.88905
2001-12-07,0.8936,0.8942,0.8885,0.8936,0.892475
2001-12-09,0.8894,0.8897,0.8893,0.8894,0.88945
2001-12-10,0.8893,0.8914,0.8842,0.8891,0.8885
2001-12-11,0.8906,0.893,0.8883,0.8907,0.8906499999999999
2001-12-12,0.8921,0.8985,0.8921,0.8921,0.8937
2001-12-13,0.8973,0.899,0.892,0.8973,0.8964
2001-12-14,0.8927,0.9049,0.8926,0.8929,0.895775
2001-12-16,0.903,0.9036,0.903,0.903,0.90315
2001-12-17,0.9036,0.9076,0.9014,0.9036,0.90405
2001-12-18,0.9016,0.9037,0.8995,0.9016,0.9016
2001-12-19,0.9018,0.9024,0.8953,0.9018,0.900325
2001-12-20,0.8997,0.9007,0.8962,0.8997,0.899075
2001-12-21,0.9004,0.9011,0.8855,0.9006,0.8968999999999999
2001-12-23,0.8886,0.8894,0.8885,0.8886,0.888775
2001-12-24,0.8885,0.8905,0.874,0.8885,0.885375
2001-12-26,0.88,0.8804,0.8796,0.8801,0.880025
2001-12-27,0.8796,0.8867,0.8773,0.8796,0.8808
2001-12-28,0.8831,0.8839,0.8789,0.883,0.882225
2002-01-01,0.8891,0.8892,0.8887,0.8891,0.889025
2002-01-02,0.8888,0.9061,0.888,0.8886,0.892875
2002-01-03,0.9037,0.9055,0.8976,0.9037,0.902625
2002-01-04,0.8992,0.8998,0.8939,0.8991,0.898
2002-01-06,0.8948,0.8963,0.8948,0.8948,0.895175
2002-01-07,0.8962,0.8993,0.8881,0.8962,0.89495
2002-01-08,0.8928,0.8947,0.8884,0.8928,0.8921749999999999
2002-01-09,0.8945,0.8946,0.8865,0.8945,0.8925249999999999
2002-01-10,0.8914,0.8934,0.8901,0.8914,0.8915749999999999
2002-01-11,0.8921,0.8927,0.8897,0.892,0.891625
2002-01-13,0.8941,0.8942,0.8938,0.8941,0.89405
2002-01-14,0.894,0.895,0.8914,0.8941,0.893625
2002-01-15,0.8937,0.894,0.8821,0.8937,0.890875
2002-01-16,0.8842,0.8845,0.8802,0.8842,0.8832749999999999
2002-01-17,0.8843,0.8847,0.8792,0.8843,0.8831249999999999
2002-01-18,0.8813,0.8846,0.8795,0.8813,0.881675
2002-01-20,0.8838,0.886,0.8838,0.8839,0.884375
2002-01-21,0.8858,0.8862,0.8827,0.8858,0.8851249999999999
2002-01-22,0.8832,0.888,0.8812,0.8832,0.8838999999999999
2002-01-23,0.8879,0.8887,0.8768,0.8879,0.8853250000000001
2002-01-24,0.8781,0.8788,0.8753,0.8778,0.8775
2002-01-25,0.8774,0.8783,0.8632,0.8774,0.8740749999999999
2002-01-27,0.8645,0.8646,0.8638,0.8645,0.8643500000000001
2002-01-28,0.8642,0.8661,0.8573,0.8642,0.86295
2002-01-29,0.8611,0.8655,0.8593,0.8609,0.8616999999999999
2002-01-30,0.8648,0.8669,0.8599,0.8648,0.8641
2002-01-31,0.8617,0.8642,0.8577,0.8613,0.8612249999999999
2002-02-01,0.8584,0.8638,0.8563,0.8584,0.859225
2002-02-03,0.8613,0.8617,0.8608,0.8613,0.861275
2002-02-04,0.8616,0.8705,0.8605,0.8617,0.863575
2002-02-05,0.8692,0.8726,0.865,0.8692,0.869
2002-02-06,0.8677,0.8704,0.8632,0.8676,0.867225
2002-02-07,0.8674,0.8711,0.8644,0.8673,0.8675499999999999
2002-02-08,0.87,0.8749,0.87,0.87,0.871225
2002-02-10,0.8705,0.8708,0.8702,0.8705,0.8705
2002-02-11,0.8706,0.8797,0.8706,0.8706,0.8728750000000001
2002-02-12,0.8767,0.8795,0.8736,0.8766,0.8766
2002-02-13,0.8765,0.8767,0.8706,0.8764,0.87505
2002-02-14,0.8713,0.8744,0.8681,0.8713,0.871275
2002-02-15,0.8737,0.8738,0.8694,0.8737,0.8726499999999999
2002-02-17,0.8729,0.873,0.8728,0.8729,0.8729
2002-02-18,0.8729,0.8737,0.87,0.873,0.8724000000000001
2002-02-19,0.8705,0.8778,0.8665,0.8705,0.8713250000000001
2002-02-20,0.8761,0.8779,0.8689,0.8761,0.87475
2002-02-21,0.87,0.8716,0.868,0.87,0.8699
2002-02-22,0.87,0.8772,0.8679,0.8701,0.8713000000000001
2002-02-24,0.8749,0.8752,0.8749,0.8749,0.8749750000000001
2002-02-25,0.8751,0.8755,0.8687,0.8751,0.8736
2002-02-26,0.8693,0.8716,0.8614,0.8692,0.8678750000000001
2002-02-27,0.8634,0.8664,0.8626,0.8631,0.863875
2002-02-28,0.8655,0.8694,0.8629,0.8654,0.8657999999999999
2002-03-01,0.8685,0.8688,0.8631,0.8685,0.8672250000000001
2002-03-03,0.8648,0.8654,0.8647,0.8648,0.8649249999999999
2002-03-04,0.8647,0.8711,0.8632,0.865,0.866
2002-03-05,0.8692,0.8724,0.865,0.8693,0.868975
2002-03-06,0.8711,0.8772,0.8694,0.8711,0.8721999999999999
2002-03-07,0.8764,0.8836,0.8741,0.8764,0.877625
2002-03-08,0.881,0.8814,0.872,0.8811,0.878875
2002-03-10,0.8733,0.8737,0.8732,0.8733,0.873375
2002-03-11,0.8738,0.877,0.873,0.8737,0.8743750000000001
2002-03-12,0.8754,0.876,0.8704,0.8754,0.8743
2002-03-13,0.8742,0.878,0.8725,0.8742,0.874725
2002-03-14,0.8758,0.8841,0.8755,0.8758,0.8777999999999999
2002-03-15,0.882,0.8868,0.8808,0.8821,0.882925
2002-03-17,0.8809,0.8813,0.8808,0.8809,0.8809750000000001
2002-03-18,0.8814,0.8828,0.878,0.8814,0.8809
2002-03-19,0.8817,0.884,0.8796,0.8819,0.8818
2002-03-20,0.8808,0.8857,0.8786,0.8808,0.881475
2002-03-21,0.8849,0.8857,0.8806,0.8849,0.8840250000000001
2002-03-22,0.882,0.8824,0.8749,0.882,0.880325
2002-03-24,0.877,0.8771,0.8764,0.877,0.876875
2002-03-25,0.8766,0.8777,0.8753,0.8765,0.876525
2002-03-26,0.8772,0.8792,0.8732,0.8772,0.8767
2002-03-27,0.8761,0.8767,0.8718,0.8761,0.8751749999999999
2002-03-28,0.8725,0.8739,0.87,0.8725,0.872225
2002-03-29,0.8712,0.8726,0.8706,0.8712,0.8714000000000001
2002-03-31,0.8711,0.8714,0.871,0.8711,0.87115
2002-04-01,0.8713,0.8818,0.8712,0.8713,0.8739
2002-04-02,0.8789,0.8813,0.8772,0.8789,0.879075
2002-04-03,0.8791,0.8827,0.8774,0.879,0.87955
2002-04-04,0.8809,0.8853,0.8765,0.8809,0.8809
2002-04-05,0.8775,0.8811,0.8773,0.8775,0.87835
2002-04-07,0.8787,0.8789,0.8784,0.8787,0.8786750000000001
2002-04-08,0.8784,0.879,0.8736,0.8784,0.87735
2002-04-09,0.8743,0.8811,0.8735,0.8743,0.8757999999999999
2002-04-10,0.8809,0.8821,0.8788,0.8809,0.880675
2002-04-11,0.8802,0.8842,0.8788,0.8801,0.880825
2002-04-12,0.8812,0.8823,0.8774,0.8813,0.8805499999999999
2002-04-14,0.8793,0.8795,0.879,0.8793,0.8792749999999999
2002-04-15,0.8796,0.8819,0.8788,0.8796,0.8799750000000001
2002-04-16,0.8794,0.8834,0.879,0.8794,0.8803
2002-04-17,0.8818,0.8905,0.8815,0.8818,0.8839
2002-04-18,0.8904,0.8917,0.8856,0.8904,0.889525
2002-04-19,0.8905,0.892,0.8877,0.8905,0.890175
2002-04-21,0.8893,0.8902,0.8893,0.8893,0.889525
2002-04-22,0.8898,0.8905,0.8867,0.8896,0.8891499999999999
2002-04-23,0.889,0.8898,0.8861,0.8889,0.88845
2002-04-24,0.8882,0.8927,0.8872,0.8882,0.8890750000000001
2002-04-25,0.892,0.8989,0.8914,0.892,0.893575
2002-04-26,0.8977,0.9014,0.8959,0.8977,0.8981750000000001
2002-04-28,0.9011,0.9012,0.9008,0.9011,0.9010500000000001
2002-04-29,0.9011,0.9041,0.9006,0.9011,0.901725
2002-04-30,0.9031,0.9038,0.899,0.903,0.902225
2002-05-01,0.9001,0.9081,0.8994,0.9,0.9019
2002-05-02,0.9067,0.9074,0.9011,0.9067,0.9054749999999999
2002-05-03,0.9027,0.917,0.9024,0.9027,0.9062
2002-05-05,0.9161,0.9169,0.9158,0.9161,0.9162250000000001
2002-05-06,0.9164,0.9182,0.9134,0.9162,0.91605
2002-05-07,0.9178,0.9186,0.9114,0.9178,0.9164
2002-05-08,0.9128,0.9141,0.9035,0.9128,0.9108
2002-05-09,0.9042,0.9109,0.9039,0.9042,0.9058
2002-05-10,0.9087,0.9145,0.9085,0.9087,0.9101
2002-05-12,0.9129,0.9129,0.9122,0.9129,0.912725
2002-05-13,0.9127,0.9163,0.9095,0.9128,0.912825
2002-05-14,0.911,0.9112,0.901,0.9109,0.908525
2002-05-15,0.9012,0.9123,0.8994,0.9013,0.90355
2002-05-16,0.9111,0.9137,0.9085,0.9111,0.9111
